28 34 14799
12042 12847.5 14823 21600 6950
regional : 577376, -2049, 5057, 95.15, 116400, 1
major : 573980, 264, -242, 48.84, 248250, 3
regional : 170683, 2611, 5450, 75.24, 131400, 2
regional : 954360, 3915, -35, 94.82, 147400, 2
major : 387608, -1104, -675, 55.11, 177750, 2
major : 315848, 302, 6203, 50.49, 235000, 3
major : 561317, -201, 1964, 76.67, 208750, 1
regional : 247240, 6779, 723, 68.64, 139000, 2
regional : 534531, -2836, 4332, 98.56, 147800, 2
regional : 421291, 708, -283, 74.36, 113600, 2
regional : 244032, 452, 5365, 71.72, 157800, 2
regional : 901768, -1650, -1155, 69.85, 100800, 2
major : 337164, 19, 1445, 48.73, 212750, 2
regional : 420310, -437, 1136, 100.98, 168200, 1
major : 614004, -6396, -1861, 69.41, 140250, 3
regional : 730621, -4401, -2690, 108.02, 143000, 2
major : 766338, -515, -2242, 74.58, 237250, 2
regional : 591766, -1370, 4486, 77.22, 120600, 2
regional : 317969, -2073, -5250, 75.35, 135200, 2
major : 611038, -1520, -720, 69.96, 141750, 3
regional : 328140, 231, 2743, 82.61, 103800, 2
hub : 927166, 6657, 236, 56.43, 186000, 4
regional : 761992, 505, 456, 79.86, 125600, 2
regional : 230731, -3079, -6282, 79.2, 163200, 1
major : 948108, -198, 30, 70.84, 241750, 2
regional : 871898, 2698, -5895, 97.13, 130000, 2
regional : 548890, -5879, -3738, 98.67, 173400, 1
regional : 927692, 1091, 3942, 100.21, 180000, 1
regional : 227851, -1777, -2663, 92.73, 100600, 1
major : 530421, 266, -996, 65.12, 169750, 2
major : 828895, 2449, -2059, 49.06, 176500, 2
hub : 240748, -1189, 1453, 66.0, 297900, 5
regional : 229431, 280, -4859, 105.49, 152600, 1
hub : 545206, -1048, -2798, 42.24, 191100, 4
business : 3437380050, 194, 4, [337164, 573980]
economy : 3043381387, 70, 3, [948108, 611038]
economy : 8082570942, 134, 4, [230731, 871898]
economy : 8285314489, 170, 7, [901768, 730621]
economy : 4234891546, 142, 1, [545206, 761992]
economy : 1058601759, 88, 7, [421291, 548890]
business : 5956673991, 148, 2, [240748, 611038]
economy : 9020178619, 49, 0, [337164, 240748]
economy : 4363169709, 82, 1, [244032, 230731]
economy : 5425470092, 129, 2, [315848, 317969]
economy : 5394664446, 76, 3, [766338, 828895]
economy : 7312670172, 103, 1, [901768, 530421]
economy : 4594881784, 133, 2, [337164, 730621]
economy : 5017039920, 168, 2, [227851, 577376]
business : 1829207014, 42, 2, [315848, 901768]
economy : 6183318396, 78, 4, [730621, 420310]
economy : 5583279519, 111, 2, [927166, 548890]
economy : 5050137872, 120, 0, [170683, 420310]
economy : 3294436650, 117, 1, [927166, 240748]
business : 2417618730, 67, 1, [337164, 170683]
economy : 4445895001, 53, 4, [227851, 230731]
economy : 9117419743, 175, 9, [561317, 948108]
economy : 1038095589, 80, 0, [927166, 611038]
economy : 1203182718, 106, 2, [328140, 730621]
economy : 6367965108, 185, 1, [328140, 240748]
first : 8113874093, 143, 1, [227851, 247240]
economy : 9917467972, 147, 4, [227851, 614004]
economy : 4891142577, 118, 3, [761992, 901768]
economy : 5400184624, 96, 1, [730621, 561317]
economy : 5515493032, 74, 7, [420310, 828895]
economy : 2413695755, 103, 2, [247240, 420310]
economy : 4958266240, 162, 1, [420310, 230731]
business : 4086438005, 181, 0, [927166, 766338]
economy : 5146707697, 187, 2, [420310, 828895]
economy : 2326235970, 161, 2, [561317, 766338]
business : 2834744531, 193, 1, [766338, 534531]
economy : 6673845491, 130, 1, [577376, 317969]
business : 2727659137, 200, 0, [548890, 317969]
economy : 4555810747, 164, 2, [591766, 548890]
economy : 1620708088, 96, 3, [387608, 315848]
economy : 5337676886, 46, 1, [244032, 315848]
economy : 9978828145, 112, 1, [247240, 337164]
economy : 2825505169, 121, 5, [573980, 577376]
first : 8097985371, 126, 1, [534531, 545206]
economy : 1515763012, 123, 2, [548890, 614004]
economy : 9545389300, 197, 1, [573980, 577376]
economy : 3608278397, 120, 8, [828895, 927692]
economy : 7265166332, 69, 2, [614004, 761992]
first : 8773454138, 105, 1, [611038, 573980]
economy : 2252701220, 137, 3, [573980, 591766]
economy : 4240882233, 156, 0, [337164, 927166]
economy : 9980824770, 173, 1, [227851, 548890]
luxury : 4391532536, 78, 3, [828895, 766338]
economy : 5507771655, 75, 0, [170683, 337164]
economy : 3302535166, 45, 2, [244032, 421291]
economy : 9379465532, 73, 2, [828895, 240748]
economy : 6290744610, 91, 2, [420310, 573980]
economy : 3059372966, 123, 3, [611038, 561317]
economy : 2009797989, 184, 5, [421291, 545206]
business : 1463470975, 185, 9, [421291, 927692]
economy : 7577867366, 120, 8, [240748, 534531]
economy : 6494871005, 164, 1, [328140, 420310]
economy : 8614887749, 134, 0, [328140, 761992]
economy : 3826990327, 138, 5, [766338, 229431]
economy : 8991016775, 111, 0, [545206, 244032]
business : 1730761032, 161, 9, [247240, 611038]
business : 5209388585, 90, 1, [948108, 901768]
economy : 7675782264, 47, 1, [387608, 927166]
economy : 7869803848, 186, 0, [828895, 573980]
economy : 3579655078, 164, 2, [247240, 230731]
economy : 8431573291, 165, 2, [530421, 901768]
business : 7344119336, 53, 6, [548890, 328140]
business : 8295954116, 173, 0, [828895, 545206]
business : 1617563673, 83, 5, [573980, 761992]
economy : 6260218818, 119, 1, [247240, 614004]
economy : 1619450905, 79, 1, [421291, 611038]
economy : 8884296388, 40, 2, [761992, 240748]
economy : 5660859401, 200, 7, [761992, 229431]
business : 9927730891, 64, 1, [328140, 315848]
business : 5670981992, 118, 2, [534531, 421291]
first : 1405114252, 158, 10, [229431, 927692]
business : 2411255913, 74, 1, [230731, 534531]
economy : 9447611623, 62, 9, [948108, 315848]
economy : 9725140520, 111, 8, [871898, 240748]
business : 8280354205, 88, 1, [828895, 548890]
economy : 8605991185, 63, 2, [230731, 534531]
business : 3379959065, 117, 1, [328140, 230731]
business : 2448467794, 42, 0, [170683, 240748]
economy : 6636548318, 195, 2, [317969, 954360]
economy : 6521067680, 127, 3, [573980, 420310]
economy : 8727289713, 68, 0, [611038, 730621]
economy : 6284514046, 137, 0, [534531, 420310]
business : 6702045775, 108, 7, [573980, 730621]
economy : 4560538717, 170, 1, [244032, 871898]
economy : 6158327794, 143, 1, [761992, 240748]
business : 4789844479, 98, 0, [591766, 420310]
economy : 2731750348, 125, 1, [548890, 240748]
economy : 5320053424, 72, 3, [577376, 317969]
first : 5943377240, 186, 3, [948108, 548890]
business : 3586912505, 82, 1, [230731, 927166]
economy : 9476416113, 106, 0, [247240, 954360]
business : 8991632307, 117, 0, [227851, 420310]
economy : 4786571721, 147, 3, [315848, 954360]
economy : 5237663487, 197, 4, [948108, 828895]
business : 7643240115, 142, 1, [577376, 948108]
economy : 6952479829, 131, 8, [730621, 240748]
economy : 5331094727, 159, 2, [611038, 901768]
economy : 3415602107, 88, 2, [247240, 730621]
business : 8131378691, 196, 4, [766338, 548890]
economy : 6610259251, 103, 6, [761992, 614004]
economy : 4092803993, 60, 2, [577376, 591766]
economy : 8225784171, 84, 1, [954360, 611038]
economy : 4872311944, 128, 10, [530421, 614004]
economy : 3751781926, 197, 2, [954360, 240748]
economy : 9790181394, 179, 2, [761992, 337164]
economy : 9577168314, 184, 1, [828895, 545206]
luxury : 5356474388, 165, 1, [227851, 337164]
first : 1121576410, 74, 2, [577376, 387608]
economy : 1257916644, 83, 0, [247240, 534531]
economy : 8298381388, 40, 1, [328140, 871898]
economy : 7725016278, 194, 0, [901768, 611038]
economy : 1679452167, 97, 3, [240748, 591766]
economy : 1003403724, 143, 5, [871898, 227851]
economy : 7325920060, 73, 2, [170683, 530421]
economy : 9129317233, 148, 3, [561317, 534531]
first : 6436786078, 51, 0, [948108, 591766]
business : 6420101782, 90, 5, [317969, 927166]
business : 9393505971, 170, 2, [530421, 901768]
economy : 1837719377, 127, 0, [954360, 421291]
economy : 9144744588, 87, 1, [577376, 927692]
economy : 3943700813, 134, 5, [948108, 611038]
economy : 6823069632, 96, 1, [901768, 240748]
first : 7567754634, 119, 9, [828895, 548890]
economy : 3348313122, 179, 2, [337164, 317969]
economy : 3287560093, 88, 0, [337164, 240748]
economy : 5917845955, 112, 6, [901768, 761992]
business : 7914551268, 110, 10, [573980, 828895]
economy : 3808653365, 83, 1, [927166, 548890]
economy : 5157902651, 127, 2, [230731, 170683]
economy : 2971815719, 188, 0, [577376, 573980]
economy : 5109623526, 153, 1, [317969, 573980]
economy : 7218435761, 191, 2, [240748, 227851]
economy : 9196920822, 152, 1, [337164, 530421]
economy : 6142542107, 77, 8, [927692, 170683]
business : 8332042213, 157, 1, [954360, 230731]
economy : 9107581956, 153, 4, [244032, 591766]
economy : 8149263944, 90, 9, [421291, 761992]
economy : 3888084739, 65, 2, [230731, 954360]
business : 5368506451, 164, 1, [766338, 229431]
economy : 6753325143, 154, 4, [828895, 530421]
economy : 7780686807, 142, 9, [421291, 828895]
first : 6264995837, 112, 6, [247240, 927692]
economy : 5315309575, 132, 1, [766338, 730621]
economy : 9264350651, 112, 2, [337164, 954360]
economy : 4920075972, 123, 2, [954360, 591766]
business : 5706189926, 192, 2, [387608, 614004]
economy : 9813691096, 71, 0, [387608, 548890]
economy : 4142811979, 168, 1, [530421, 614004]
economy : 4053628753, 72, 1, [534531, 545206]
economy : 9263149925, 116, 0, [730621, 227851]
economy : 4213383791, 79, 2, [328140, 530421]
economy : 3040919248, 82, 3, [315848, 534531]
business : 2718021783, 42, 1, [229431, 828895]
economy : 5881481074, 192, 3, [244032, 761992]
economy : 6110248335, 62, 0, [315848, 244032]
economy : 9715286313, 175, 2, [591766, 229431]
business : 9975633470, 91, 2, [317969, 548890]
economy : 7307492110, 180, 1, [240748, 548890]
economy : 2317783791, 145, 2, [871898, 954360]
economy : 9957516282, 69, 1, [954360, 244032]
economy : 2751341540, 50, 3, [611038, 561317]
economy : 2973252132, 198, 0, [421291, 548890]
economy : 1565982886, 168, 0, [871898, 548890]
economy : 9106805084, 128, 1, [315848, 730621]
first : 3394060641, 171, 6, [573980, 420310]
economy : 5558863390, 94, 0, [561317, 227851]
economy : 9640914516, 107, 0, [244032, 901768]
business : 4504288021, 172, 1, [315848, 170683]
business : 8060782406, 139, 1, [828895, 611038]
economy : 1401146056, 97, 2, [948108, 828895]
economy : 2455861558, 182, 0, [614004, 244032]
economy : 1808569509, 106, 10, [337164, 534531]
economy : 3028765205, 47, 0, [230731, 229431]
economy : 9617269523, 146, 4, [548890, 828895]
luxury : 3962383154, 186, 1, [927692, 170683]
economy : 6963461851, 98, 2, [170683, 534531]
economy : 7784127043, 109, 2, [244032, 328140]
economy : 4271126022, 69, 1, [337164, 828895]
economy : 4417445513, 140, 10, [927166, 230731]
economy : 7833055295, 78, 1, [315848, 927166]
economy : 1027951952, 119, 2, [421291, 328140]
economy : 2241604563, 193, 1, [871898, 901768]
economy : 4541990604, 114, 1, [548890, 871898]
economy : 2043488552, 125, 2, [545206, 229431]
business : 7124317776, 72, 2, [337164, 534531]
first : 6866636133, 181, 2, [871898, 766338]
economy : 1244171533, 54, 7, [328140, 766338]
economy : 6475866301, 166, 1, [240748, 230731]
economy : 7360908758, 144, 1, [328140, 901768]
economy : 6559286734, 65, 2, [387608, 573980]
business : 1284446252, 190, 1, [328140, 170683]
economy : 7179269684, 166, 1, [766338, 577376]
business : 4684619185, 104, 1, [387608, 901768]
economy : 9464924155, 160, 2, [577376, 534531]
business : 1070696983, 95, 10, [828895, 421291]
economy : 5346378026, 154, 1, [170683, 244032]
economy : 1305267571, 78, 2, [230731, 240748]
economy : 7535232313, 79, 0, [170683, 420310]
economy : 4290611596, 58, 3, [247240, 927692]
first : 7873861501, 101, 2, [240748, 573980]
economy : 5006996779, 67, 0, [227851, 611038]
economy : 4775896780, 103, 0, [240748, 611038]
economy : 4289247081, 192, 3, [337164, 591766]
economy : 4501709242, 169, 2, [577376, 530421]
economy : 4132001489, 81, 2, [548890, 573980]
economy : 4346045450, 123, 0, [927166, 328140]
business : 3308285646, 158, 2, [901768, 421291]
economy : 3539204409, 75, 9, [247240, 170683]
business : 8533044554, 134, 6, [730621, 337164]
economy : 1010891332, 126, 2, [420310, 591766]
economy : 6399752372, 69, 1, [828895, 611038]
economy : 9257128665, 165, 0, [927692, 954360]
economy : 3560532795, 159, 1, [548890, 337164]
economy : 6216176189, 127, 0, [534531, 611038]
economy : 6356758652, 73, 2, [244032, 315848]
business : 3756553777, 176, 2, [530421, 730621]
first : 9877372488, 151, 3, [927166, 227851]
economy : 6989578028, 154, 0, [240748, 611038]
economy : 4553692083, 167, 1, [420310, 387608]
economy : 2831933415, 50, 0, [421291, 227851]
business : 2449784932, 124, 0, [315848, 230731]
first : 5006234693, 195, 0, [337164, 315848]
economy : 2793900274, 166, 2, [421291, 315848]
economy : 1971643747, 154, 1, [577376, 954360]
business : 6034550262, 55, 7, [548890, 614004]
economy : 8789899999, 79, 10, [901768, 730621]
economy : 1834614442, 52, 1, [421291, 828895]
economy : 1267677258, 92, 1, [573980, 927166]
economy : 4827085352, 46, 4, [387608, 420310]
business : 4459177103, 161, 3, [927166, 420310]
economy : 3775725143, 161, 1, [545206, 766338]
economy : 1981571081, 158, 2, [387608, 227851]
business : 9773932801, 149, 0, [170683, 948108]
first : 6796755081, 82, 0, [545206, 534531]
first : 3560999857, 74, 1, [761992, 317969]
economy : 5286277318, 160, 8, [828895, 561317]
economy : 1386419549, 58, 9, [328140, 229431]
business : 8508571452, 139, 1, [421291, 315848]
economy : 1497625541, 162, 1, [901768, 577376]
economy : 5828267015, 147, 1, [611038, 828895]
economy : 4656888806, 162, 9, [337164, 828895]
economy : 9140132428, 200, 0, [337164, 240748]
economy : 7479579692, 91, 1, [420310, 577376]
economy : 7823610341, 173, 1, [240748, 561317]
business : 3345517587, 139, 3, [317969, 420310]
economy : 1644146870, 44, 2, [828895, 240748]
economy : 8832615338, 86, 2, [927692, 901768]
first : 1697900503, 97, 1, [611038, 337164]
economy : 6541318846, 153, 3, [828895, 545206]
economy : 3033555002, 66, 1, [573980, 244032]
economy : 9764930941, 190, 0, [948108, 828895]
business : 5307057465, 166, 1, [534531, 954360]
luxury : 4867244330, 175, 2, [901768, 545206]
business : 9837895877, 129, 1, [317969, 591766]
economy : 6555045582, 162, 1, [954360, 387608]
business : 9291176202, 67, 1, [927166, 591766]
economy : 3838045023, 119, 2, [561317, 948108]
economy : 2386337010, 91, 5, [420310, 545206]
economy : 5530960625, 193, 1, [828895, 927692]
economy : 2878564251, 127, 1, [948108, 927166]
economy : 4842897765, 90, 4, [317969, 548890]
economy : 1025246921, 87, 2, [561317, 315848]
business : 9946371782, 94, 2, [328140, 545206]
economy : 1778792042, 118, 2, [573980, 227851]
economy : 7284206369, 200, 6, [420310, 614004]
economy : 5119235471, 78, 0, [240748, 948108]
economy : 7787154549, 125, 1, [420310, 871898]
economy : 2400978754, 127, 4, [229431, 871898]
business : 7254278478, 137, 2, [421291, 534531]
economy : 7610729830, 98, 8, [534531, 573980]
first : 5518741751, 147, 0, [730621, 230731]
economy : 5026532971, 133, 1, [337164, 247240]
economy : 4995469203, 62, 1, [948108, 591766]
economy : 8418643772, 138, 0, [761992, 591766]
first : 4086336749, 140, 2, [927692, 317969]
economy : 8426010006, 166, 2, [954360, 611038]
economy : 3408985147, 171, 1, [229431, 244032]
business : 2305191462, 89, 1, [230731, 534531]
economy : 6207004834, 111, 1, [315848, 240748]
economy : 4835382316, 192, 2, [545206, 927166]
business : 3347842273, 77, 2, [420310, 948108]
economy : 9174025307, 124, 4, [871898, 577376]
economy : 5069039531, 167, 0, [315848, 244032]
economy : 5906480490, 167, 2, [240748, 614004]
economy : 2422357008, 62, 3, [534531, 420310]
economy : 4213287639, 70, 0, [954360, 545206]
economy : 7700890105, 46, 0, [247240, 420310]
business : 5139602810, 81, 3, [577376, 545206]
first : 2886175383, 108, 1, [420310, 954360]
economy : 5295641266, 110, 4, [227851, 530421]
business : 8296752010, 137, 1, [761992, 244032]
economy : 7724700533, 164, 10, [577376, 244032]
economy : 8731235960, 179, 1, [170683, 948108]
business : 3243798200, 44, 1, [337164, 614004]
economy : 7705464221, 132, 4, [828895, 315848]
economy : 8116801319, 125, 1, [561317, 577376]
business : 6084724967, 104, 1, [573980, 730621]
luxury : 4116892611, 43, 0, [548890, 611038]
business : 5555109598, 55, 2, [317969, 244032]
economy : 2152565551, 110, 1, [954360, 227851]
economy : 4178894885, 96, 0, [420310, 230731]
first : 6117624805, 184, 2, [577376, 548890]
economy : 3913407150, 84, 4, [611038, 927692]
business : 7605281071, 48, 2, [548890, 244032]
business : 6714868329, 198, 1, [591766, 927166]
business : 9204061401, 177, 7, [337164, 573980]
economy : 6363066893, 159, 1, [337164, 730621]
economy : 6233821861, 98, 2, [828895, 577376]
economy : 8676820881, 50, 1, [871898, 328140]
business : 8732972207, 183, 3, [561317, 421291]
economy : 6897752041, 148, 9, [548890, 871898]
business : 3187970095, 186, 2, [948108, 927166]
economy : 7544263551, 64, 2, [573980, 828895]
economy : 8520470073, 190, 4, [227851, 534531]
economy : 3800550769, 149, 1, [227851, 545206]
first : 8935543795, 150, 0, [170683, 591766]
economy : 2386612428, 97, 1, [761992, 573980]
economy : 6388324092, 63, 3, [229431, 227851]
economy : 8582247035, 163, 1, [545206, 954360]
business : 7716267467, 49, 2, [317969, 730621]
economy : 5740670568, 66, 1, [761992, 170683]
economy : 1752865972, 86, 4, [240748, 766338]
economy : 3971256568, 67, 2, [927166, 421291]
economy : 4706139124, 128, 1, [573980, 871898]
business : 8070717305, 157, 10, [766338, 420310]
economy : 2962875184, 56, 2, [577376, 548890]
economy : 6793179963, 67, 2, [545206, 577376]
economy : 3049333503, 112, 2, [170683, 901768]
economy : 6330099530, 57, 1, [901768, 611038]
economy : 9085796708, 63, 1, [530421, 954360]
economy : 5930153157, 55, 0, [901768, 170683]
economy : 2499783949, 119, 2, [927166, 170683]
business : 2755823712, 75, 2, [421291, 948108]
first : 1767918033, 117, 2, [244032, 548890]
economy : 1100926759, 102, 2, [534531, 614004]
economy : 5151744446, 154, 1, [766338, 328140]
economy : 1585761463, 195, 5, [240748, 230731]
luxury : 7523921891, 123, 0, [730621, 337164]
first : 4840546929, 154, 2, [871898, 247240]
economy : 6889246441, 134, 1, [317969, 614004]
economy : 4801408852, 142, 1, [573980, 227851]
economy : 1773452597, 184, 2, [561317, 530421]
business : 3430658995, 56, 0, [230731, 577376]
business : 2528816928, 68, 8, [614004, 240748]
luxury : 3477168565, 99, 6, [337164, 561317]
economy : 8483121106, 85, 7, [247240, 611038]
economy : 4042151782, 95, 4, [901768, 328140]
economy : 2387615044, 199, 0, [591766, 561317]
economy : 7022324976, 75, 0, [730621, 577376]
economy : 8943448352, 192, 7, [230731, 317969]
economy : 2902271305, 131, 2, [766338, 901768]
first : 1626274327, 59, 3, [948108, 420310]
business : 4076706884, 180, 2, [828895, 614004]
economy : 7289536345, 179, 0, [315848, 530421]
economy : 4988654568, 66, 1, [244032, 534531]
economy : 6741874918, 45, 2, [530421, 247240]
first : 1499769055, 200, 0, [230731, 170683]
economy : 4515819674, 115, 2, [730621, 766338]
business : 3029923238, 109, 1, [530421, 766338]
economy : 9848751471, 181, 1, [611038, 170683]
business : 8868001869, 165, 5, [561317, 901768]
economy : 7559680721, 166, 2, [317969, 954360]
economy : 8360820695, 48, 1, [948108, 730621]
economy : 9346275018, 148, 6, [240748, 247240]
business : 2222919642, 54, 3, [247240, 420310]
business : 1495718509, 115, 6, [387608, 614004]
economy : 3528065252, 148, 0, [828895, 948108]
first : 9825836644, 89, 3, [948108, 927692]
business : 9018192714, 109, 2, [901768, 328140]
economy : 3958732320, 65, 2, [614004, 766338]
economy : 8681104537, 62, 1, [247240, 170683]
economy : 3567095333, 117, 3, [244032, 766338]
economy : 8223835437, 86, 7, [611038, 901768]
economy : 4851838503, 185, 1, [244032, 247240]
economy : 9856250029, 166, 1, [328140, 573980]
economy : 7735728233, 166, 2, [170683, 548890]
economy : 6211893024, 145, 1, [927692, 328140]
economy : 6423607371, 164, 0, [337164, 730621]
economy : 2024242557, 72, 4, [545206, 548890]
economy : 3765015733, 159, 2, [577376, 730621]
business : 5912213339, 61, 1, [545206, 240748]
economy : 1024249928, 102, 2, [229431, 170683]
economy : 7998084108, 79, 1, [534531, 337164]
economy : 8957164863, 59, 2, [227851, 766338]
economy : 9130341243, 164, 1, [420310, 927692]
economy : 8865521415, 166, 7, [561317, 244032]
first : 6261260103, 184, 2, [420310, 954360]
economy : 8979672587, 85, 1, [573980, 761992]
economy : 9759414802, 59, 10, [545206, 828895]
economy : 3572087329, 134, 0, [828895, 420310]
economy : 3184730592, 167, 0, [573980, 828895]
economy : 6446304771, 131, 2, [828895, 871898]
economy : 4677957133, 190, 8, [927692, 387608]
business : 2844170729, 200, 2, [244032, 901768]
economy : 5399592629, 141, 1, [170683, 927692]
economy : 6919852580, 156, 2, [573980, 530421]
economy : 7808683977, 48, 1, [315848, 927692]
economy : 5983460593, 41, 1, [420310, 730621]
economy : 7040963304, 139, 4, [573980, 229431]
economy : 5666902128, 181, 2, [328140, 871898]
economy : 4188519997, 176, 2, [244032, 954360]
economy : 7133461193, 198, 1, [611038, 170683]
economy : 7563718411, 125, 2, [573980, 244032]
business : 8910977152, 104, 0, [871898, 244032]
economy : 2552878605, 67, 4, [591766, 387608]
