3 10 9729
11970 14445.0 18333 18360 6650
regional : 267593, 44, -1096, 74.03, 102600, 1
major : 781975, 1704, 0, 47.63, 237250, 2
major : 643504, -1624, -2096, 44.55, 194000, 2
major : 559233, 873, 443, 69.96, 196000, 1
hub : 919072, 134, -1780, 59.95, 253500, 2
major : 422578, 1878, 1496, 55.22, 199500, 1
regional : 655078, -736, 341, 94.49, 108000, 1
major : 954691, 2638, -1366, 53.46, 169250, 3
regional : 599912, 812, 29, 84.15, 148000, 1
major : 771686, -2117, 112, 69.52, 208000, 2
business : 7919823383, 163, 3, [267593, 771686]
first : 6384006059, 124, 1, [954691, 643504]
economy : 9322321705, 85, 2, [267593, 559233]
economy : 1043247784, 140, 5, [781975, 655078]
first : 7737184190, 170, 4, [919072, 655078]
economy : 8915238728, 82, 1, [781975, 599912]
economy : 3771319376, 114, 2, [422578, 771686]
economy : 5062638165, 156, 1, [599912, 771686]
economy : 8535720316, 66, 9, [771686, 599912]
economy : 2966648784, 101, 1, [919072, 267593]
business : 9159471244, 63, 1, [781975, 919072]
economy : 3123432543, 126, 4, [643504, 919072]
economy : 7679205268, 47, 2, [919072, 643504]
economy : 8427613747, 135, 1, [559233, 781975]
economy : 7700985445, 58, 0, [422578, 655078]
economy : 6694658122, 116, 4, [954691, 643504]
economy : 3252533289, 147, 4, [422578, 559233]
economy : 8133783056, 50, 2, [771686, 422578]
economy : 3190717678, 119, 1, [422578, 599912]
economy : 4991396613, 166, 2, [643504, 771686]
economy : 5004993582, 83, 3, [643504, 771686]
economy : 5581034766, 89, 0, [559233, 267593]
economy : 9035337501, 93, 2, [599912, 954691]
economy : 6518309054, 68, 2, [267593, 422578]
economy : 3169185422, 197, 0, [771686, 267593]
economy : 1744972980, 192, 2, [267593, 599912]
luxury : 2375847519, 133, 2, [643504, 771686]
economy : 8739196781, 68, 1, [422578, 655078]
business : 9265906204, 59, 10, [643504, 267593]
economy : 5363223431, 80, 4, [599912, 267593]
economy : 9710855660, 169, 2, [559233, 599912]
economy : 2121749395, 132, 2, [643504, 781975]
business : 3738838599, 50, 1, [771686, 655078]
economy : 3445613558, 136, 2, [599912, 781975]
economy : 3318674600, 179, 5, [559233, 655078]
business : 9439690119, 116, 3, [781975, 954691]
economy : 3882424306, 137, 1, [655078, 267593]
economy : 5149651311, 112, 0, [655078, 771686]
business : 8172129006, 139, 0, [422578, 655078]
business : 9429730004, 144, 0, [599912, 643504]
economy : 7826639256, 99, 1, [422578, 267593]
economy : 9764224249, 67, 10, [559233, 954691]
economy : 6718060911, 67, 0, [599912, 781975]
luxury : 9404206386, 56, 2, [954691, 771686]
first : 2769874904, 186, 1, [954691, 599912]
business : 5530931978, 161, 6, [954691, 267593]
economy : 8283653061, 141, 3, [954691, 655078]
economy : 3711165275, 98, 1, [781975, 559233]
economy : 4280085875, 128, 1, [559233, 655078]
business : 5373132998, 135, 2, [919072, 781975]
first : 3884440944, 67, 1, [422578, 781975]
business : 2607766163, 66, 0, [781975, 771686]
economy : 9366684726, 192, 0, [954691, 919072]
economy : 9457169146, 108, 1, [954691, 643504]
economy : 1472935362, 52, 1, [267593, 599912]
business : 4904503522, 69, 8, [655078, 599912]
economy : 6262264305, 135, 0, [771686, 559233]
economy : 6163201014, 172, 3, [422578, 655078]
luxury : 1791702067, 181, 1, [599912, 954691]
first : 6823684782, 172, 1, [643504, 267593]
economy : 2862384517, 50, 0, [267593, 422578]
economy : 8281824683, 176, 3, [643504, 655078]
business : 1949261903, 75, 2, [781975, 771686]
luxury : 6033901868, 198, 1, [267593, 599912]
economy : 5923292598, 188, 0, [267593, 771686]
economy : 3346890888, 145, 3, [655078, 781975]
luxury : 7704204995, 162, 3, [655078, 422578]
economy : 3583959052, 42, 0, [781975, 422578]
economy : 1788296085, 100, 1, [781975, 954691]
business : 6677537307, 61, 2, [919072, 422578]
business : 7637340928, 124, 2, [781975, 655078]
economy : 4002523359, 100, 3, [771686, 559233]
economy : 9091870023, 76, 1, [599912, 771686]
business : 6578985723, 154, 9, [954691, 655078]
economy : 9361457086, 136, 10, [771686, 559233]
business : 6697576957, 58, 8, [954691, 655078]
economy : 5736342568, 177, 1, [422578, 954691]
business : 6767839856, 129, 1, [655078, 599912]
economy : 3363560208, 62, 9, [599912, 919072]
economy : 5437146912, 63, 8, [954691, 643504]
economy : 2912799404, 193, 3, [954691, 267593]
economy : 4801446784, 108, 1, [919072, 781975]
economy : 7764650542, 75, 2, [954691, 599912]
economy : 7060621966, 79, 1, [599912, 559233]
business : 3723660513, 104, 1, [267593, 954691]
business : 6681267279, 107, 1, [771686, 781975]
business : 3829408270, 101, 0, [267593, 781975]
economy : 8837076659, 109, 4, [422578, 781975]
economy : 3174990528, 100, 2, [655078, 771686]
economy : 7746979518, 120, 3, [781975, 655078]
economy : 5823055426, 71, 3, [559233, 954691]
luxury : 4472334761, 53, 1, [422578, 599912]
economy : 6497303682, 112, 1, [954691, 919072]
first : 3343772006, 128, 4, [559233, 643504]
economy : 5492793038, 175, 1, [599912, 954691]
economy : 7208800199, 68, 2, [771686, 599912]
economy : 7822767207, 181, 2, [655078, 643504]
economy : 7035068965, 115, 0, [954691, 919072]
economy : 9885147850, 117, 2, [771686, 599912]
economy : 6312242031, 182, 1, [919072, 771686]
economy : 5837830909, 47, 1, [771686, 599912]
first : 1020704747, 108, 1, [781975, 771686]
economy : 3078866321, 56, 0, [267593, 559233]
business : 2315470142, 152, 3, [771686, 781975]
economy : 3692474798, 179, 1, [599912, 655078]
business : 2862778769, 83, 2, [655078, 599912]
economy : 1015748501, 171, 2, [655078, 919072]
economy : 4648390921, 43, 5, [771686, 599912]
economy : 6053232910, 172, 0, [643504, 655078]
business : 3865629740, 180, 1, [422578, 655078]
economy : 3718563945, 92, 1, [919072, 422578]
business : 4142816356, 101, 0, [781975, 599912]
economy : 5815414867, 149, 4, [781975, 422578]
economy : 4858311764, 152, 1, [954691, 599912]
economy : 9243556622, 47, 1, [267593, 643504]
first : 5283554458, 150, 3, [643504, 422578]
economy : 7377285440, 171, 1, [771686, 655078]
business : 8650729993, 160, 7, [919072, 781975]
economy : 1561260672, 162, 2, [599912, 954691]
economy : 5536479581, 114, 1, [781975, 559233]
business : 6670407983, 79, 4, [919072, 655078]
economy : 5719851188, 61, 3, [422578, 781975]
first : 2140635994, 141, 2, [599912, 559233]
economy : 5181534460, 162, 0, [599912, 781975]
economy : 9778052222, 170, 1, [267593, 771686]
business : 3458029974, 138, 2, [919072, 954691]
luxury : 5946714818, 51, 0, [954691, 781975]
business : 2582921649, 157, 1, [919072, 267593]
business : 5641042073, 81, 2, [919072, 781975]
economy : 1548774030, 152, 1, [919072, 781975]
economy : 5703379088, 66, 3, [771686, 267593]
economy : 3423657886, 196, 0, [599912, 919072]
economy : 4424348672, 92, 9, [954691, 643504]
economy : 5857517013, 90, 2, [422578, 781975]
business : 7523353800, 179, 2, [954691, 781975]
economy : 1161962367, 70, 3, [559233, 919072]
business : 7666209475, 41, 3, [919072, 559233]
luxury : 3359278352, 169, 10, [599912, 954691]
first : 6332020012, 177, 2, [655078, 919072]
economy : 1147486025, 51, 2, [781975, 267593]
economy : 1840829896, 139, 1, [781975, 643504]
economy : 1132876973, 50, 0, [919072, 643504]
business : 9511547917, 68, 8, [771686, 422578]
economy : 8041883428, 99, 1, [954691, 422578]
economy : 5850195968, 128, 8, [919072, 559233]
economy : 3141652883, 76, 2, [643504, 954691]
business : 3141516782, 164, 2, [771686, 781975]
economy : 6812673769, 68, 5, [422578, 919072]
business : 9730498854, 138, 2, [422578, 267593]
economy : 8528264853, 95, 2, [599912, 643504]
economy : 9341695620, 193, 0, [781975, 771686]
economy : 5878873091, 57, 1, [643504, 919072]
economy : 5857663765, 121, 3, [267593, 771686]
first : 6486065045, 53, 2, [643504, 267593]
business : 4697795042, 106, 1, [954691, 655078]
economy : 9896812434, 150, 1, [919072, 559233]
business : 5761043756, 71, 3, [559233, 655078]
economy : 9495442731, 111, 7, [954691, 267593]
economy : 6210129768, 50, 1, [559233, 781975]
business : 4103380384, 184, 4, [919072, 655078]
business : 4598631851, 145, 1, [954691, 599912]
economy : 2707849767, 92, 8, [643504, 919072]
economy : 9046484970, 50, 1, [655078, 919072]
economy : 6846530369, 176, 5, [655078, 954691]
economy : 6198656531, 99, 4, [599912, 655078]
economy : 5276551107, 48, 8, [781975, 771686]
economy : 5142597525, 80, 2, [559233, 267593]
business : 9052957975, 127, 5, [771686, 781975]
economy : 1507596763, 199, 1, [643504, 954691]
economy : 7248603677, 91, 2, [267593, 771686]
economy : 9157114404, 113, 2, [559233, 643504]
economy : 8516392793, 107, 1, [781975, 954691]
economy : 2197027001, 181, 0, [954691, 781975]
economy : 6086516873, 52, 0, [919072, 422578]
economy : 9563645924, 91, 1, [954691, 599912]
first : 4510263336, 50, 1, [781975, 655078]
economy : 5623983844, 195, 1, [422578, 267593]
economy : 9850188417, 68, 1, [267593, 559233]
business : 5412252639, 42, 3, [267593, 954691]
business : 2577502475, 125, 3, [954691, 643504]
economy : 4279062124, 50, 2, [655078, 422578]
economy : 3758092194, 148, 3, [919072, 267593]
economy : 2630655775, 153, 2, [919072, 655078]
economy : 1324658579, 48, 4, [267593, 771686]
economy : 1135339953, 167, 1, [422578, 643504]
economy : 9273714696, 158, 3, [422578, 267593]
economy : 4642620327, 54, 1, [781975, 655078]
economy : 7478979356, 122, 2, [781975, 643504]
business : 2148298653, 200, 3, [771686, 559233]
economy : 8596545350, 143, 5, [954691, 919072]
economy : 8689951664, 51, 2, [954691, 655078]
luxury : 2901707669, 125, 2, [771686, 655078]
economy : 9606932454, 93, 0, [643504, 919072]
business : 4441764229, 126, 9, [422578, 267593]
economy : 6945621012, 134, 4, [422578, 559233]
economy : 9589114417, 184, 8, [643504, 655078]
economy : 5894562897, 148, 0, [422578, 559233]
economy : 4210343127, 81, 1, [781975, 559233]
business : 5189602357, 109, 1, [599912, 643504]
economy : 7906278327, 185, 1, [267593, 643504]
economy : 9061372447, 148, 2, [771686, 643504]
economy : 9609009178, 96, 0, [771686, 655078]
economy : 2595250042, 79, 3, [267593, 781975]
business : 6350837904, 87, 2, [771686, 781975]
economy : 5303351077, 59, 9, [559233, 599912]
business : 9416467681, 59, 0, [655078, 919072]
economy : 4423127054, 145, 1, [781975, 559233]
economy : 3815688903, 136, 2, [599912, 559233]
business : 5057921274, 48, 2, [422578, 954691]
economy : 2898118079, 130, 3, [267593, 655078]
economy : 6966514458, 41, 0, [599912, 771686]
economy : 8822055621, 66, 3, [599912, 655078]
economy : 7513632377, 71, 0, [954691, 919072]
economy : 3032001504, 83, 3, [919072, 771686]
economy : 5683337294, 65, 4, [559233, 267593]
economy : 7490698665, 161, 2, [919072, 559233]
economy : 5995962875, 160, 2, [781975, 771686]
economy : 2087454950, 165, 3, [919072, 599912]
economy : 8900020664, 42, 0, [919072, 655078]
first : 8566957060, 187, 5, [643504, 919072]
economy : 9387584379, 116, 6, [267593, 771686]
business : 9092324860, 65, 3, [422578, 655078]
economy : 3148375324, 85, 1, [559233, 267593]
economy : 4641442212, 87, 1, [781975, 422578]
economy : 9420723364, 151, 3, [954691, 655078]
first : 4624997539, 183, 0, [655078, 599912]
first : 4180217721, 82, 6, [655078, 643504]
economy : 8118037706, 119, 2, [599912, 267593]
first : 7216117892, 41, 1, [919072, 599912]
economy : 3349896850, 75, 2, [643504, 422578]
economy : 4378585050, 158, 2, [954691, 919072]
economy : 6127355078, 197, 2, [771686, 559233]
economy : 1361770384, 133, 6, [954691, 655078]
economy : 6256256575, 192, 10, [954691, 267593]
economy : 3472921185, 194, 3, [267593, 954691]
business : 4981573327, 118, 2, [599912, 422578]
first : 4408048940, 90, 4, [267593, 781975]
economy : 2835386187, 66, 1, [267593, 771686]
economy : 7554652096, 103, 7, [267593, 954691]
economy : 1091514738, 186, 2, [954691, 919072]
business : 6332121882, 123, 1, [781975, 267593]
economy : 3377858268, 106, 1, [655078, 599912]
economy : 8212631541, 136, 0, [771686, 643504]
economy : 9922743329, 156, 1, [422578, 781975]
luxury : 9851129476, 44, 1, [267593, 954691]
economy : 1147950525, 142, 2, [655078, 919072]
economy : 8726299503, 66, 4, [559233, 781975]
business : 6539234802, 87, 2, [643504, 919072]
business : 2746141781, 77, 6, [781975, 919072]
business : 7637420788, 177, 2, [559233, 422578]
business : 8324143079, 67, 1, [771686, 781975]
business : 1402560339, 51, 2, [655078, 422578]
economy : 2951625950, 65, 2, [954691, 599912]
economy : 1951826189, 174, 2, [781975, 954691]
economy : 1419002854, 146, 2, [559233, 267593]
economy : 9912709231, 67, 3, [771686, 559233]
economy : 4277639942, 166, 10, [954691, 771686]
economy : 2055047852, 51, 0, [267593, 559233]
economy : 3135525407, 98, 9, [267593, 919072]
economy : 8062704775, 195, 0, [559233, 655078]
economy : 8595747609, 63, 5, [954691, 771686]
economy : 7080165062, 138, 2, [919072, 771686]
economy : 7949907033, 97, 0, [267593, 422578]
first : 9734259842, 69, 1, [599912, 919072]
economy : 7619372765, 105, 2, [559233, 267593]
economy : 5872030267, 170, 2, [781975, 954691]
economy : 4657141834, 65, 1, [919072, 559233]
economy : 8385956061, 124, 2, [643504, 919072]
luxury : 2633135213, 169, 2, [919072, 643504]
economy : 8146717431, 88, 5, [655078, 599912]
first : 9462321795, 132, 0, [267593, 655078]
business : 4879663783, 52, 2, [599912, 559233]
economy : 1590641145, 44, 0, [267593, 954691]
economy : 3226544819, 62, 1, [781975, 599912]
economy : 1886454999, 142, 1, [781975, 643504]
business : 5235081602, 181, 1, [771686, 643504]
economy : 2891648335, 59, 3, [771686, 422578]
business : 9760367276, 156, 2, [599912, 954691]
first : 6109730225, 155, 1, [771686, 422578]
economy : 4930447904, 198, 2, [267593, 655078]
economy : 6788001963, 106, 1, [919072, 599912]
economy : 2990243702, 109, 2, [954691, 781975]
luxury : 2292714303, 84, 1, [919072, 655078]
economy : 6362128270, 53, 2, [559233, 599912]
business : 7660856835, 110, 1, [599912, 771686]
economy : 3488977281, 143, 2, [954691, 559233]
economy : 8037981674, 98, 0, [771686, 559233]
economy : 7567381268, 200, 1, [954691, 599912]
economy : 8009406561, 93, 4, [655078, 559233]
economy : 9077336118, 183, 1, [954691, 771686]
economy : 3640472797, 172, 2, [267593, 559233]
economy : 7313552811, 187, 0, [599912, 559233]
economy : 3456200624, 77, 2, [599912, 643504]
economy : 1400077248, 63, 1, [643504, 559233]
economy : 9958523327, 97, 0, [643504, 267593]
economy : 8464172350, 114, 1, [771686, 954691]
business : 2461655288, 42, 4, [643504, 422578]
economy : 9518603099, 159, 1, [781975, 267593]
economy : 8076729816, 113, 1, [781975, 599912]
economy : 4317242745, 55, 0, [422578, 599912]
business : 3501312965, 198, 2, [655078, 919072]
business : 7831861862, 109, 0, [781975, 599912]
business : 6092452401, 74, 2, [781975, 655078]
economy : 5174042055, 53, 4, [559233, 919072]
first : 4160211530, 83, 8, [643504, 599912]
business : 3600814843, 72, 1, [422578, 599912]
economy : 6780095884, 135, 9, [771686, 422578]
economy : 1034048931, 111, 2, [643504, 919072]
business : 2183137696, 60, 0, [267593, 954691]
business : 1841475696, 49, 9, [781975, 643504]
economy : 9212481420, 150, 2, [422578, 954691]
business : 6285414927, 133, 9, [655078, 559233]
economy : 2315308153, 193, 4, [422578, 267593]
business : 1778740215, 185, 5, [919072, 422578]
first : 3446676415, 96, 3, [781975, 771686]
luxury : 3001467015, 189, 0, [599912, 771686]
first : 4689304928, 153, 1, [954691, 267593]
economy : 8163972158, 61, 1, [599912, 655078]
economy : 5524650716, 143, 3, [919072, 781975]
business : 9197858032, 66, 1, [643504, 919072]
first : 3595023800, 169, 10, [559233, 954691]
economy : 1741511962, 111, 3, [599912, 771686]
economy : 3873370924, 195, 1, [422578, 954691]
business : 5864837674, 138, 3, [559233, 422578]
first : 8005815020, 165, 2, [954691, 771686]
economy : 4617163402, 190, 2, [643504, 919072]
business : 7461962602, 89, 0, [599912, 559233]
economy : 8787234351, 66, 1, [267593, 559233]
economy : 9090900587, 103, 2, [643504, 422578]
economy : 5479147710, 177, 1, [655078, 267593]
economy : 7250554374, 126, 1, [267593, 771686]
economy : 5485060312, 160, 0, [954691, 655078]
business : 5762163685, 138, 1, [422578, 781975]
economy : 9419625894, 111, 0, [599912, 919072]
business : 6225025303, 135, 2, [422578, 655078]
business : 4906775147, 155, 5, [954691, 919072]
economy : 9263952913, 125, 4, [559233, 267593]
economy : 6804148040, 156, 1, [655078, 599912]
economy : 2298086817, 116, 1, [655078, 781975]
economy : 4495766589, 194, 3, [771686, 781975]
business : 4425829877, 134, 4, [643504, 599912]
business : 2699260290, 172, 2, [655078, 781975]
economy : 8567378345, 149, 0, [919072, 422578]
business : 8329022546, 128, 3, [267593, 954691]
economy : 6303760717, 66, 1, [643504, 771686]
economy : 7745379039, 54, 1, [919072, 781975]
luxury : 2782406193, 83, 6, [771686, 643504]
business : 4323837717, 171, 0, [771686, 643504]
economy : 7332982380, 181, 0, [954691, 559233]
economy : 6461321606, 132, 2, [267593, 771686]
economy : 7359329012, 170, 1, [655078, 771686]
economy : 8017437992, 122, 2, [771686, 954691]
economy : 7603032499, 162, 5, [559233, 954691]
business : 6904051177, 80, 1, [422578, 655078]
economy : 1714827366, 138, 0, [655078, 643504]
first : 6962496434, 53, 2, [559233, 919072]
economy : 2114905523, 76, 7, [954691, 919072]
economy : 4538032048, 199, 3, [655078, 599912]
economy : 9631916175, 86, 0, [422578, 919072]
economy : 9725645453, 145, 6, [771686, 919072]
business : 9875154639, 193, 2, [599912, 559233]
economy : 9872027643, 155, 0, [422578, 643504]
first : 9691822265, 111, 1, [559233, 781975]
economy : 2808921476, 72, 7, [655078, 267593]
economy : 5902373806, 178, 10, [771686, 599912]
economy : 1059878733, 160, 0, [919072, 781975]
economy : 5224063939, 103, 1, [267593, 559233]
economy : 1310299549, 113, 4, [643504, 267593]
business : 3914588921, 110, 2, [599912, 655078]
economy : 5428165645, 194, 1, [559233, 655078]
economy : 8657547929, 116, 1, [781975, 771686]
first : 8050883284, 97, 5, [422578, 771686]
economy : 5254121493, 170, 3, [781975, 267593]
economy : 3553942648, 80, 3, [643504, 919072]
business : 9589751071, 193, 0, [919072, 599912]
economy : 4241945378, 124, 3, [655078, 267593]
economy : 7878073407, 50, 2, [559233, 643504]
economy : 2736753885, 127, 8, [919072, 643504]
economy : 5828319640, 159, 2, [422578, 771686]
luxury : 9150857134, 105, 1, [643504, 267593]
economy : 9802002869, 101, 3, [422578, 655078]
economy : 3693470331, 156, 0, [954691, 599912]
business : 3142376898, 131, 2, [655078, 771686]
economy : 4277208759, 139, 1, [643504, 771686]
economy : 8666636596, 188, 5, [559233, 771686]
economy : 9589078760, 77, 0, [559233, 643504]
economy : 7524193414, 44, 1, [771686, 954691]
business : 7537766465, 129, 1, [771686, 559233]
economy : 6513398114, 134, 0, [643504, 781975]
economy : 7547433182, 116, 0, [655078, 267593]
